Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,latitude,longitude
1920030100,101,-,0,,ussi,5,31000.0,192,,,35.57794983713124,129.32384951349007
1920029600,101,-,0,,ussi,5,31000.0,192,,,35.57767058773484,129.32446870170858
1920036800,101,-,0,,ussi,5,31000.0,192,,,35.58183961854707,129.32390288870468
1920036900,101,-,0,,ussi,5,31000.0,192,,,35.58199833708816,129.322358795665
1920036200,101,-,0,,ussi,5,31000.0,192,,,35.581302524991756,129.32289004565598
1920036700,101,-,0,,ussi,5,31000.0,192,,,35.581802712634584,129.32285957660437
1920036600,101,-,0,,ussi,5,31000.0,192,,,35.58175258694095,129.32167779519443
1920036100,101,-,0,,ussi,5,31000.0,192,,,35.58126933661632,129.32191870061465
1920035200,101,-,0,,ussi,5,31000.0,192,,,35.58066777542869,129.32195601369332
1920034900,101,-,0,,ussi,5,31000.0,192,,,35.5805638685849,129.32096504569358
1920035900,101,-,0,,ussi,5,31000.0,192,,,35.581011961427485,129.3207416385709
1920036500,101,-,0,,ussi,5,31000.0,192,,,35.58138458712838,129.3205558260837
1920031500,101,-,0,,ussi,5,31000.0,192,,,35.578690399888245,129.31974645126022
1920029300,101,-,0,,ussi,5,31000.0,192,,,35.57747852485327,129.32197876429885
1920028800,101,-,0,,ussi,5,31000.0,192,,,35.577202837809494,129.32257257631758
1920028200,101,-,0,,ussi,5,31000.0,192,,,35.57695293132816,129.32311088922654
1920027700,101,-,0,,ussi,5,31000.0,192,,,35.576692212839696,129.32367245158957
1920036300,101,-,0,,ussi,5,31000.0,192,,,35.58131668063479,129.32330488904856
1920035500,101,-,0,,ussi,5,31000.0,192,,,35.580716399249965,129.32333885687657
1920033800,101,-,0,,ussi,5,31000.0,192,,,35.57979430563444,129.32276507693547
1920031800,101,-,0,,ussi,5,31000.0,192,,,35.57878471238737,129.3220665456453
1920029700,101,-,0,,ussi,5,31000.0,192,,,35.57776524357267,129.32136113856458
1920030900,101,-,0,,ussi,5,31000.0,192,,,35.57830440025828,129.32022745177966
1920032800,101,-,0,,ussi,5,31000.0,192,,,35.57930040038908,129.32096682652087
1920032700,101,-,0,,ussi,5,31000.0,192,,,35.579282493920545,129.32241095186254
1920033200,101,-,0,,ussi,5,31000.0,192,,,35.579491712282355,129.3216184203485
1920034300,101,-,0,,ussi,5,31000.0,192,,,35.580032993001204,129.32155870208
1920035100,101,-,0,,ussi,5,31000.0,192,,,35.58064708720092,129.32149098229596
1920028500,101,-,0,,ussi,5,31000.0,192,,,35.577060837167956,129.32168707595758
1920030400,101,-,0,,ussi,5,31000.0,192,,,35.578111462533016,129.32061532650806
1920025300,101,-,0,,ussi,5,31000.0,192,,,35.57580427525757,129.322899451825
1920025900,101,-,0,,ussi,5,31000.0,192,,,35.576030430824616,129.32241979490604
1920026800,101,-,0,,ussi,5,31000.0,192,,,35.57626433742435,129.32192366958384
1920027400,101,-,0,,ussi,5,31000.0,192,,,35.57654543127109,129.32132751333296
1920029900,101,-,0,,ussi,5,31000.0,192,,,35.577887587223394,129.31915982696805
1920030700,101,-,0,,ussi,5,31000.0,192,,,35.578184743620156,129.31848916963796
1920031100,101,-,0,,ussi,5,31000.0,192,,,35.578485306051284,129.31781082631588
1920035800,101,-,0,,ussi,5,31000.0,192,,,35.58090168107096,129.31841579518144
1920032400,101,-,0,,ussi,5,31000.0,192,,,35.57914202498121,129.31919810806542
1920033700,101,-,0,,ussi,5,31000.0,192,,,35.579654962335844,129.3186432325243
1920032100,101,-,0,,ussi,5,31000.0,192,,,35.579015587730865,129.3169505447755
1920032500,101,-,0,,ussi,5,31000.0,192,,,35.57918993057134,129.31829820143972
1920032000,101,-,0,,ussi,5,31000.0,192,,,35.578976899332815,129.31664151381287
1920031700,101,-,0,,ussi,5,31000.0,192,,,35.57874952489324,129.31723513879726
1920025600,101,-,0,,ussi,5,31000.0,192,,,35.57589964972232,129.32002160710647
1920022600,101,-,0,,ussi,5,31000.0,192,,,35.574769024728006,129.31957026400698
1920026500,101,-,0,,ussi,5,31000.0,192,,,35.57616821256273,129.31943460779658
1920022500,101,-,0,,ussi,5,31000.0,192,,,35.57475493039987,129.31890482639255
1920015100,101,-,1,,ussi,5,31000.0,192,,,35.56870024308778,129.34397979481835
1920012100,101,-,1,,ussi,5,31000.0,192,,,35.560291524870365,129.34549676326722
1920015700,103,-,0,,ussi,5,31000.0,192,,,35.57010664966776,129.33807273271995
1920014300,101,약사삼거리,1,,ussi,5,31000.0,192,,,35.56690218076291,129.34090554481176
1920015400,101,-,0,,ussi,5,31000.0,192,,,35.56930271295281,129.3406347014033
1920014900,101,-,1,,ussi,5,31000.0,192,,,35.568489837125675,129.33218923307956
1920014100,101,-,1,,ussi,5,31000.0,192,,,35.56573508701718,129.338951264493
1920014000,101,-,1,,ussi,5,31000.0,192,,,35.56546846178708,129.3347987642646
1920014200,101,-,1,,ussi,5,31000.0,192,,,35.566301367928844,129.3340992953039
1920026100,101,-,0,,ussi,5,31000.0,192,,,35.57604346236703,129.3169442956319
1920025100,101,-,0,,ussi,5,31000.0,192,,,35.57573040023052,129.31761767050486
1920024100,101,-,0,,ussi,5,31000.0,192,,,35.57536674293684,129.31887570078658
1920027100,101,-,0,,ussi,5,31000.0,192,,,35.576437712169536,129.31884551391803
1920024400,101,-,0,,ussi,5,31000.0,192,,,35.57548152438585,129.31820363911962
1920022300,101,-,0,,ussi,5,31000.0,192,,,35.574740212125626,129.3182081707755
1920019600,101,-,0,,ussi,5,31000.0,192,,,35.5736038683572,129.31824785751115
1920021000,101,-,0,,ussi,5,31000.0,192,,,35.574206087013785,129.31677935843064
1920021200,101,-,0,,ussi,5,31000.0,192,,,35.57422680583155,129.31822610717532
1920021300,101,-,0,,ussi,5,31000.0,192,,,35.574248368941234,129.31973073207044
1920018900,101,-,0,,ussi,5,31000.0,192,,,35.573440461923425,129.31967926455488
1920019800,101,-,0,,ussi,5,31000.0,192,,,35.573645524210356,129.31931823180784
1920017900,101,-,0,,ussi,5,31000.0,192,,,35.57304324338313,129.3176819201512
1920019500,101,-,0,,ussi,5,31000.0,192,,,35.57359524296032,129.31766370158536
1920016100,101,-,0,,ussi,5,31000.0,192,,,35.57196683687439,129.31710879457916
1920017800,101,-,0,,ussi,5,31000.0,192,,,35.573030743458965,129.3170808895125
1920002201,101,-,1,,ussi,5,31000.0,192,,,35.56638386821837,129.3292264520962
1920013400,101,-,1,,ussi,5,31000.0,192,,,35.563260961952494,129.33474120172338
1920007500,101,-,0,,ussi,5,31000.0,192,,,35.55457743130014,129.34638645159083
1920007800,101,중앙여고입구,0,,ussi,5,31000.0,192,,,35.55508868093424,129.34100288939533
1920008300,101,-,0,,ussi,5,31000.0,192,,,35.555360212102784,129.33176304501364
1920004500,101,-,0,,ussi,5,31000.0,192,,,35.55202958722689,129.33128148260468
1920005000,101,-,0,,ussi,5,31000.0,192,,,35.55240527435771,129.32714938928342
1920008100,101,새치삼거리,1,,ussi,5,31000.0,192,,,35.55531427505739,129.32726401358784
1920026600,101,-,0,,ussi,5,31000.0,192,,,35.57622758720894,129.319304795189
1920002901,101,-,0,,ussi,5,31000.0,192,,,35.578796805476884,129.34217791949249
1920037000,101,-,0,,ussi,5,31000.0,192,,,35.585590774484885,129.34660291996386
1920008000,104,삼호교,0,,ussi,5,31000.0,192,,,35.55522168174014,129.274951232876
1920012600,101,-,1,,ussi,5,31000.0,192,,,35.560731399449104,129.35201779528177
1920026300,104,병영교,0,,ussi,5,31000.0,192,,,35.57612743136469,129.35098523245279
1920008500,101,-,0,,ussi,5,31000.0,192,,,35.5554255245553,129.31837232595583
1920006100,101,옥성사거리,1,울산남구-울산중,ussi,5,31000.0,192,,,35.55304655566717,129.33616979477424
1920009200,103,-,0,,ussi,5,31000.0,192,,,35.555968587347934,129.31661013897352
1920004100,101,-,0,KOTI원본에서 추출,ussi,5,31000.0,192,,,35.55128686885796,129.28834710733423
1920010400,101,-,1,KOTI원본에서 추출,ussi,5,31000.0,192,,,35.557091086430155,129.32146301324485
1920006400,102,-,0,,ussi,5,31000.0,192,,,35.553238868575654,129.33385395197658
1920001000,104,척과교,0,,ussi,5,31000.0,192,,,35.56159530570134,129.26910454586948
1920001200,104,척과교,0,,ussi,5,31000.0,192,,,35.56204908693406,129.26830067015317
1920014500,102,-,0,,ussi,5,31000.0,192,,,35.567689493292825,129.34503107640577
1920015200,101,병영삼거리,1,,ussi,5,31000.0,192,,,35.568745493353845,129.3430020454443
1920009400,101,-,0,,ussi,5,31000.0,192,,,35.555987930600445,129.33180179460123
1920009100,101,-,0,,ussi,5,31000.0,192,,,35.55595261921197,129.32996954509323
1920010600,101,-,0,,ussi,5,31000.0,192,,,35.55724996207118,129.32029060814926
1920004300,101,-,0,,ussi,5,31000.0,192,,,35.55176789993926,129.29704398240395
